"Top","Area","Path","Name","Type","KeepLocal","MoveCentral","Length","Sha256"
"Audit-Tool-","docs","Audit-Tool-/docs/KNOWN-LIMITATIONS.md","KNOWN-LIMITATIONS.md","OTHER","Review","Review","13402","151b8a9fa0ec2be0be33b265ef4106729fde704b2686fd33773fc700830b80f8"
"Audit-Tool-","docs","Audit-Tool-/docs/LDAP-INTEGRATION.md","LDAP-INTEGRATION.md","CONFIG","Yes","Optional extract","7516","b0be7f9b44cf6e8830c7a111843583b4cc06c088026d746b793c8212b57b24ef"
"Audit-Tool-","docs","Audit-Tool-/docs/licensing-examples/LICENSE-AGPL-EXAMPLE.txt","LICENSE-AGPL-EXAMPLE.txt","LEGAL","Stub/link if needed","Yes","11382","b8b7b4bd98684f8d7294e9e021d36a7ba26b97c3d39bd50af8a239401649328a"
"Audit-Tool-","docs","Audit-Tool-/docs/licensing-examples/LICENSE-BSL-EXAMPLE.txt","LICENSE-BSL-EXAMPLE.txt","LEGAL","Stub/link if needed","Yes","6645","e1aff37027d88d391ee97e3ac47cf1a5a6c9d4231f1f40c1524140f83a1d2e9a"
"Audit-Tool-","docs","Audit-Tool-/docs/licensing-examples/LICENSE-CHOICE-QUICK-REFERENCE.md","LICENSE-CHOICE-QUICK-REFERENCE.md","LEGAL","Stub/link if needed","Yes","12773","195741a87e662bb7c3358c24dfb8e3e44c4049c3c7c854d4403fe07766887333"
"Audit-Tool-","docs","Audit-Tool-/docs/licensing-examples/LICENSE-PROTECTION-ACTION-PLAN.md","LICENSE-PROTECTION-ACTION-PLAN.md","LEGAL","Stub/link if needed","Yes","19421","1949fd093a2a45f5ca202d7433f0d5406195b8895fb09b89d4168590822065b5"
"Audit-Tool-","docs","Audit-Tool-/docs/licensing-examples/LICENSE-PROTECTION-GUIDE.md","LICENSE-PROTECTION-GUIDE.md","LEGAL","Stub/link if needed","Yes","16717","fcb6d22df3dc433ad66b28f4849be0f08c9ed0867148e035c63efda537400b5c"
"Audit-Tool-","docs","Audit-Tool-/docs/LICENSING-EXTERNAL-CONFIG-SHEET.csv","LICENSING-EXTERNAL-CONFIG-SHEET.csv","LEGAL","Stub/link if needed","Yes","5696","dc9235544731be03f1813d7985cb0b58cfe4f65278f3f087a757ce50fd3fff03"
"Audit-Tool-","docs","Audit-Tool-/docs/LICENSING-EXTERNAL-SETUP-TEMPLATE.md","LICENSING-EXTERNAL-SETUP-TEMPLATE.md","LEGAL","Stub/link if needed","Yes","11672","dab14b3fc00b09b2a7bcab9b1c13d7ba1220fa7b4926fcfd4604add8e1caae94"
"Audit-Tool-","docs","Audit-Tool-/docs/LICENSING.md","LICENSING.md","LEGAL","Stub/link if needed","Yes","867","e33382a4f9ae914571f4a2e7d0439273f3fa019df0a5eb905f5749b8169facb5"
"Audit-Tool-","docs","Audit-Tool-/docs/LIGHTWEIGHT-AGENT-HTTP-API.md","LIGHTWEIGHT-AGENT-HTTP-API.md","API","Stub/link if needed","Yes","41083","df3731290f2eab6b3f6053dc0a5f79eae1631da5494f218b63ab57e51f9c702a"
"Audit-Tool-","docs","Audit-Tool-/docs/LIGHTWEIGHT-AGENT-TOKEN-SETUP.md","LIGHTWEIGHT-AGENT-TOKEN-SETUP.md","INSTALL","Yes","Optional extract","2131","9a6e92a550047e82a87161f09d5464af240217e18798900fe53515b24dbaabb4"
"Audit-Tool-","docs","Audit-Tool-/docs/linux-package-build-process.md","linux-package-build-process.md","PACKAGING","Stub/link if needed","Yes","2742","3183a945d50a22274102ff06a6d9bbca2fee0394829b0e46d3ebc6d8566b57f2"
"Audit-Tool-","docs","Audit-Tool-/docs/MAINTENANCE-WINDOWS-GUIDE.md","MAINTENANCE-WINDOWS-GUIDE.md","EXECUTION","Product-specific only","Central pattern","7810","7d2d61060d32b68b915d9401b627e9dcc7112346eff365a08da91812db5bb03a"
"Audit-Tool-","docs","Audit-Tool-/docs/MANAGED-AGENT-HTTPS-API-SCAFFOLD.md","MANAGED-AGENT-HTTPS-API-SCAFFOLD.md","API","Stub/link if needed","Yes","2381","c968d33ef9b723458b0e6d0feb064615bcf5c124247da64077a83bad3d729b69"
"Audit-Tool-","docs","Audit-Tool-/docs/MFA-SETUP.md","MFA-SETUP.md","INSTALL","Yes","Optional extract","7980","42dd0c0d11f8ad6beee71c9f0c3821677b5e16c747672a5848c53c3364057cd4"
"Audit-Tool-","docs","Audit-Tool-/docs/MONITORING.md","MONITORING.md","OTHER","Review","Review","26361","18ce6cae8323b059c865b96d17c7fa97b45ae43580c11c9f7528a8e2b59310d6"
"Audit-Tool-","docs","Audit-Tool-/docs/msi-build-process.md","msi-build-process.md","PACKAGING","Stub/link if needed","Yes","2891","3d68900f8b81d0cc2b9de6cf8e8350361cecae46ee16b2660f90000eb5b34938"
"Audit-Tool-","docs","Audit-Tool-/docs/nfs-smb-audits.md","nfs-smb-audits.md","OTHER","Review","Review","9944","e9c1f47c70ca641b7346a783801bb216ac22ae2619ff7467f143001102f30fb8"
"Audit-Tool-","docs","Audit-Tool-/docs/OFFICIAL-PRODUCTION-PATHS.md","OFFICIAL-PRODUCTION-PATHS.md","OTHER","Review","Review","2077","8ef164d3128a7434e27ef636f617ffc4c3279efee5be52d5131f427ab9857531"
"Audit-Tool-","docs","Audit-Tool-/docs/OKTA-SETUP.md","OKTA-SETUP.md","INSTALL","Yes","Optional extract","9806","8782c6a9381f80e0af140107ff93615ff8597623b2cfc254c9ffd8ba193996aa"
"Audit-Tool-","docs","Audit-Tool-/docs/OPENAPI-GUIDE.md","OPENAPI-GUIDE.md","API","Stub/link if needed","Yes","10540","4280d1670a22e8fc9fc9d9b7e3a3e5e5c321fafff890edb03926abaa90676ef3"
"Audit-Tool-","docs","Audit-Tool-/docs/openapi.json","openapi.json","API","Stub/link if needed","Yes","73270","2238bde9b7b986046c2d2ee64e5c1dffa9bbcb025724565484a16e3c024ffbcb"
"Audit-Tool-","docs","Audit-Tool-/docs/openapi.yaml","openapi.yaml","API","Stub/link if needed","Yes","57579","227c6a6b2b9e6a0804842480611de356be934bd6abb8480cdb6a671f25a7b01c"
"Audit-Tool-","docs","Audit-Tool-/docs/OPERATIONS-RUNBOOK.md","OPERATIONS-RUNBOOK.md","EXECUTION","Product-specific only","Central pattern","9657","81d1dfe611e167e18711c07e9b564e8a95f1793276980b91604874c447901915"
"Audit-Tool-","docs","Audit-Tool-/docs/OPERATOR-RUNBOOK-MANAGED-SIGNING-CONTROLS.md","OPERATOR-RUNBOOK-MANAGED-SIGNING-CONTROLS.md","EXECUTION","Product-specific only","Central pattern","11378","9a8ef680270d4dc0357047b493213e2ad7a258ca8e3e219f060e028548e8048a"
"Audit-Tool-","docs","Audit-Tool-/docs/OWASP-SECURITY-SCORECARD-20260526.md","OWASP-SECURITY-SCORECARD-20260526.md","VALIDATION","Stub/link if needed","Yes","6050","0d7ad259526ebfeb359e7844d90f72534785df4afe30401e6c8e6e3f0eb26ef6"
"Audit-Tool-","docs","Audit-Tool-/docs/OWASP-SECURITY-SCORECARD.md","OWASP-SECURITY-SCORECARD.md","VALIDATION","Stub/link if needed","Yes","15039","c01e2e18dcad82ac6c71ada823be9b1cfdb06667719305e5fcaea39e6d3a3f80"
"Audit-Tool-","docs","Audit-Tool-/docs/PHASE1-SIMPLIFIED-LICENSING.md","PHASE1-SIMPLIFIED-LICENSING.md","LEGAL","Stub/link if needed","Yes","12268","a2661a5c66e81ca3fa7bfb3f120ee69b6c756882f9b28ccef71c2743b1bb51ff"
"Audit-Tool-","docs","Audit-Tool-/docs/PHASE2-ENCRYPTION-AT-REST-IMPLEMENTATION.md","PHASE2-ENCRYPTION-AT-REST-IMPLEMENTATION.md","OTHER","Review","Review","14455","e1c05a87fa6b08f04d57b6aa02ed6b4a8b999187edb8fee6c8f96f2e532c9aa4"
"Audit-Tool-","docs","Audit-Tool-/docs/PHASED-EXECUTION-PLAN-CISCAT-CYCODE-2026-05-22.md","PHASED-EXECUTION-PLAN-CISCAT-CYCODE-2026-05-22.md","EXECUTION","Product-specific only","Central pattern","7926","96c20186ac58311a83561b2d278320c065b34642fb2713392f23538ee065a385"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/CANONICAL-COMMERCIAL-TIERS.md","CANONICAL-COMMERCIAL-TIERS.md","OTHER","Stub/link if needed","Yes","1711","5bebf596be8336c575d8830857488e45af6b08c275c2fe0186e20ebeb487d307"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/CANONICAL-DEPLOYMENT-MODEL.md","CANONICAL-DEPLOYMENT-MODEL.md","INSTALL","Stub/link if needed","Yes","1996","6eb1919f612d41b3c2f30991b9fa1e66027b4d5a96f67e26c9c9ec4e046ae669"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/END-TO-END-VALIDATION.md","END-TO-END-VALIDATION.md","VALIDATION","Stub/link if needed","Yes","1973","1efba9503d06ab6c6b976fd4e37ffaf55d61decd07577274c1f0ebee0bebac27"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/ENTITLEMENT-UNIT-MAP.md","ENTITLEMENT-UNIT-MAP.md","OTHER","Stub/link if needed","Yes","1470","0645b9948665ad04298c90bd78aa4f5d5acc5f5b8e333050171aed6926394bde"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/ENTITLEMENT-VALIDATION-CHECKLIST.md","ENTITLEMENT-VALIDATION-CHECKLIST.md","VALIDATION","Stub/link if needed","Yes","1573","da85617f540c2b351fe61b016330c2f11909d27fb1c065e1a915239c7f1f41bd"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/MASTER-EXECUTION-HARDENING-LAUNCH-SPECIFICATION.md","MASTER-EXECUTION-HARDENING-LAUNCH-SPECIFICATION.md","EXECUTION","Stub/link if needed","Yes","7458","fee3273b143e56809ede03470e72c71fa00918df9415920ad84eeec98d57539d"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSE-END-TO-END-TESTS.md","OFFLINE-LICENSE-END-TO-END-TESTS.md","LEGAL","Stub/link if needed","Yes","1506","64badd4781e945deb0b8065af766f7fa67545efc355c6df3f0b1029a81f83258"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSE-FILE-SCHEMA.md","OFFLINE-LICENSE-FILE-SCHEMA.md","LEGAL","Stub/link if needed","Yes","1632","da8403702f1f0ebb2d48a2f69384331e1e43ccc80be4ff324b5849e260b6b2a2"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSE-KEY-ROTATION.md","OFFLINE-LICENSE-KEY-ROTATION.md","LEGAL","Stub/link if needed","Yes","747","cdab714952d17c229612b387643db24dd660a9194c5289540f91976bae0941bf"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSE-LIFECYCLE.md","OFFLINE-LICENSE-LIFECYCLE.md","LEGAL","Stub/link if needed","Yes","1222","b645a6fe3b5bfe899afd6e35d638b0302341aa77fe8c6879ee7b3581d093af16"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSE-SECURITY-MODEL.md","OFFLINE-LICENSE-SECURITY-MODEL.md","LEGAL","Stub/link if needed","Yes","1199","fbeeb5f48f85de2d426c98c3f3ae44105cc10a30d23ddac91aee5f411fe41daa"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSE-SYSTEM.md","OFFLINE-LICENSE-SYSTEM.md","LEGAL","Stub/link if needed","Yes","1486","ccd980cc44d4e502a992c271a403de33cfb141b2d7f5e83fcceac549605cbd3b"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSE-VALIDATION-CHECKLIST.md","OFFLINE-LICENSE-VALIDATION-CHECKLIST.md","LEGAL","Stub/link if needed","Yes","848","5e1aec45e6710cc67872eedef5215b87241f152fb34c3a90a9587d09ab1b5a12"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/OFFLINE-LICENSING-SYSTEM-SPECIFICATION.md","OFFLINE-LICENSING-SYSTEM-SPECIFICATION.md","LEGAL","Stub/link if needed","Yes","13564","6be25fe5a532294246515162c63001c0be639de70cf95d058a862ae43c9ff17f"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/PHASE-6-LAUNCH-PACK-REVIEW-SOURCE.txt","PHASE-6-LAUNCH-PACK-REVIEW-SOURCE.txt","OTHER","Stub/link if needed","Yes","6707","f17b02703753d9ea138fd05d05e0f20825667bf20a8fbb9b19e1c5e560580fa2"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/PRODUCT-PRICING-AUTHORITY.md","PRODUCT-PRICING-AUTHORITY.md","OTHER","Stub/link if needed","Yes","5517","2c114db97deee0851cb9c912a67634ba07feb926a66f80b080b762d5cc8d4391"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/RUNTIME-CONTRACT-MAP.md","RUNTIME-CONTRACT-MAP.md","API","Stub/link if needed","Yes","2619","1f473649493acbc2d7227c9b7c3e6643c149dfa5ba5c40c97c4814993e10f548"
"Audit-Tool-","docs","Audit-Tool-/docs/platform/STRIPE-KEYGEN-MAP.md","STRIPE-KEYGEN-MAP.md","CONFIG","Stub/link if needed","Yes","951","a95b72d39cb9e3322254031c1aff5cf4789669f0dde94a38cd6e757d78ab3432"
"Audit-Tool-","docs","Audit-Tool-/docs/POLICY_INHERITANCE_DESIGN.md","POLICY_INHERITANCE_DESIGN.md","OTHER","Review","Review","2047","0fa10bd757fbf5e3c563cf13622da62e65a73db536e25ea500be8fdba548072e"
"Audit-Tool-","docs","Audit-Tool-/docs/PRACTICAL-CROSS-PLATFORM-TEST-PLAN.md","PRACTICAL-CROSS-PLATFORM-TEST-PLAN.md","VALIDATION","Stub/link if needed","Yes","5016","6c020ed604109f27dbcb405e4309cf305cce682e0a3131bc7c936a09daed031a"
"Audit-Tool-","docs","Audit-Tool-/docs/PRODUCT-ARCHITECTURE.md","PRODUCT-ARCHITECTURE.md","OTHER","Stub/link if needed","Yes","18295","adf768ef2694fc11725c38ced37766b27c0673648055bd63f5780fd71c8b62d3"
"Audit-Tool-","docs","Audit-Tool-/docs/PRODUCT-CAPABILITY-MATRIX.md","PRODUCT-CAPABILITY-MATRIX.md","VALIDATION","Stub/link if needed","Yes","13044","09e4a8a13be75195db0b35fcec7ba5323c21b998573be248e9a2c6e580fbfba6"
"Audit-Tool-","docs","Audit-Tool-/docs/PRODUCTION-CHECKLIST.md","PRODUCTION-CHECKLIST.md","OTHER","Review","Review","15380","477e120a090a8a2ebddc9df40cd76ee7b18ef86ee54a25aaeec6f240ea105324"
"Audit-Tool-","docs","Audit-Tool-/docs/PRODUCTION-DEPLOYMENT.md","PRODUCTION-DEPLOYMENT.md","INSTALL","Yes","Optional extract","2588","9d16bf3eb8b037e47e1ea99cd7364ad8a6b37998259caed50fc0318c5ef23589"
"Audit-Tool-","docs","Audit-Tool-/docs/REFERENCE-LIBRARY-INTEGRATION-SHORTLIST-2026-06-05.md","REFERENCE-LIBRARY-INTEGRATION-SHORTLIST-2026-06-05.md","API","Stub/link if needed","Yes","4985","c2ff469a40309d79d37ebe8f95c629bf181e173fe670ae6e92f344ccac5b147b"
"Audit-Tool-","docs","Audit-Tool-/docs/RELEASE-SAFETY-CHECKLIST-MANAGED-SIGNING.md","RELEASE-SAFETY-CHECKLIST-MANAGED-SIGNING.md","PACKAGING","Stub/link if needed","Yes","3095","8005cdd03a0761778866af220e7b0feb3f8534ee5bc87ae044669beb4bc73b70"
"Audit-Tool-","docs","Audit-Tool-/docs/REMOTE_AUDIT_TOOLKIT_TECH_PLAN.md","REMOTE_AUDIT_TOOLKIT_TECH_PLAN.md","OTHER","Review","Review","2044","19c4092e8ae077fdc22675b88b3bcee14a1bb40d0d5791b1d18eb04505afe697"
"Audit-Tool-","docs","Audit-Tool-/docs/REMOTE-DISCOVERY.md","REMOTE-DISCOVERY.md","OTHER","Review","Review","11890","e5474e76d24ab08eb5e61ac11190e7bc0f2fde9ae849a4ef7125ca42e9183952"
"Audit-Tool-","docs","Audit-Tool-/docs/REPORTING-CANONICAL-SCHEMA-SPEC.md","REPORTING-CANONICAL-SCHEMA-SPEC.md","API","Stub/link if needed","Yes","12717","d7d3622e9d4acd0e8ec2b4ffc13401450e3e349321f4894d3185c29d24c71fa4"
"Audit-Tool-","docs","Audit-Tool-/docs/REPORTING-DELIVERY-AND-FEED-COVERAGE-MATRIX.md","REPORTING-DELIVERY-AND-FEED-COVERAGE-MATRIX.md","VALIDATION","Stub/link if needed","Yes","4728","5072d825c2ca2e0fe0f1d830b917b87435edfeb1fb49aee76a09292f1114bbf0"
"Audit-Tool-","docs","Audit-Tool-/docs/SCHEDULER_MAINTENANCE_WINDOWS_PLAN.md","SCHEDULER_MAINTENANCE_WINDOWS_PLAN.md","EXECUTION","Product-specific only","Central pattern","4547","9aeba37f2d8074c5cca04d085fa5bb93fa6d2f2e56e4a53a1a59e8e42a0785ae"
"Audit-Tool-","docs","Audit-Tool-/docs/screenshots/README.md","README.md","OTHER","Review","Review","3377","b40b0bf605d7426826d388d6201fcad1b2296940b4cd4a068e9baab520a25a1c"
"Audit-Tool-","docs","Audit-Tool-/docs/SCRIPT-COUNT-BREAKDOWN.md","SCRIPT-COUNT-BREAKDOWN.md","OTHER","Review","Review","1718","7f117bbd657e5540b9da7bd1537ced7c2667df3a5ef5a03e98c8893edaba1c13"
"Audit-Tool-","docs","Audit-Tool-/docs/SCRIPT-STUDIO-SUPPORT-RUNBOOK.md","SCRIPT-STUDIO-SUPPORT-RUNBOOK.md","EXECUTION","Product-specific only","Central pattern","4573","395c0316dc9dcc354eab2262b5923eb58f00b7985aaffd4fca7300d1d118433b"
"Audit-Tool-","docs","Audit-Tool-/docs/SDLC_POLICY_ORCHESTRATION.md","SDLC_POLICY_ORCHESTRATION.md","OTHER","Review","Review","2765","1d8d0278c9ae63aea4149891a1cea8e7467f78fdfb78390e445ffb622b386e86"
"Audit-Tool-","docs","Audit-Tool-/docs/SECRETS-AND-PASSWORD-RECOVERY.md","SECRETS-AND-PASSWORD-RECOVERY.md","OTHER","Review","Review","27663","d88900ef94e1c4b75e261acba5b8a9b07390a4da5aab9d83725266686923475c"
"Audit-Tool-","docs","Audit-Tool-/docs/SECURITY-AUDIT-REPORT.md","SECURITY-AUDIT-REPORT.md","VALIDATION","Stub/link if needed","Yes","13554","1fa9cf14eacc721fe8f3c8e6354388a2ceecc2b3443f6520eb78370deab21870"
"Audit-Tool-","docs","Audit-Tool-/docs/SECURITY-AUDIT-SUMMARY.md","SECURITY-AUDIT-SUMMARY.md","OTHER","Review","Review","4036","40ea64cee703fa91a1fef4740f44c08213fb71af83299b7450f6d6c5736e08e8"
"Audit-Tool-","docs","Audit-Tool-/docs/SECURITY-HARDENING-CONFIG-GUIDE.md","SECURITY-HARDENING-CONFIG-GUIDE.md","CONFIG","Yes","Optional extract","21505","39fa76c84ae0ca9ea1c679d8c1eaacb379f23f474d291bf116fc4db150715ab2"
"Audit-Tool-","docs","Audit-Tool-/docs/SECURITY-OVERVIEW.md","SECURITY-OVERVIEW.md","USAGE","Yes","Optional summary","8875","9550ba52b679e4cad636b154d83921c751a574c8128f80de61ef598c6d11752a"
"Audit-Tool-","docs","Audit-Tool-/docs/SECURITY-QUALITY-REVIEW-20260526.md","SECURITY-QUALITY-REVIEW-20260526.md","VALIDATION","Stub/link if needed","Yes","4699","8ac1a6e6ce9801fa86aa3426dcabda8196dbb3c6c192a8f9b2f9bd8fe755042a"
"Audit-Tool-","docs","Audit-Tool-/docs/security-quick-reference.md","security-quick-reference.md","OTHER","Review","Review","6944","0afe2efb8ce57f830b6b4d566cef08795c9fe4c182c3d4a6f028c5abac121714"
"Audit-Tool-","docs","Audit-Tool-/docs/SERVER-GROUPS.md","SERVER-GROUPS.md","OTHER","Review","Review","14926","57be7590af8829111965ffe09e7b7fdd4d6b8902c9962f96c7a8c3d1d27d9a43"
"Audit-Tool-","docs","Audit-Tool-/docs/SERVER-REQUIREMENTS.md","SERVER-REQUIREMENTS.md","OTHER","Review","Review","17280","473208e3c27d965c833f5b3549da8fc0633382a33a25f346e64819e55cdefc13"
"Audit-Tool-","docs","Audit-Tool-/docs/shell-optimization-guide.md","shell-optimization-guide.md","USAGE","Yes","Optional summary","12597","9417d65d9a5710fb67be4c9678837cae2345517a908dc42843efd59a981e5f46"
"Audit-Tool-","docs","Audit-Tool-/docs/SIEM-INTEGRATION-GUIDE.md","SIEM-INTEGRATION-GUIDE.md","API","Stub/link if needed","Yes","26615","15945f93ba2b84235839d62de4d81170b48becd9c3281fb5cdb406c66584894d"
"Audit-Tool-","docs","Audit-Tool-/docs/SPONSORSHIP.md","SPONSORSHIP.md","OTHER","Review","Review","4141","6b8fc1fef9788b919fbacb9d7a8a96230011ba2612a2d5b1c1cf96642d1e891f"
"Audit-Tool-","docs","Audit-Tool-/docs/SPRINT-1-READY-TO-RUN-CISCAT-CYCODE-2026-05-22.md","SPRINT-1-READY-TO-RUN-CISCAT-CYCODE-2026-05-22.md","OTHER","Review","Review","7767","6f65df63f4601823d9bf4290e104c0100e0af39e64fcc372b057537bc3f184e3"
"Audit-Tool-","docs","Audit-Tool-/docs/SSH-AUDIT-WRAPPER-DEPLOYMENT-USER-GUIDE.md","SSH-AUDIT-WRAPPER-DEPLOYMENT-USER-GUIDE.md","INSTALL","Yes","Optional extract","6393","00c272409bd605774c6926b9bf8e30a492af66e873659b85527c7b29bb408b5c"
"Audit-Tool-","docs","Audit-Tool-/docs/SUITE-ARCHITECTURE-AND-DATA-FLOWS.md","SUITE-ARCHITECTURE-AND-DATA-FLOWS.md","OTHER","Stub/link if needed","Yes","2506","59d652d7d7354005604cfc4ca8fb9bdb79001b8281605c9b14cc5ab75ac5ed38"
"Audit-Tool-","docs","Audit-Tool-/docs/SUITE-PRODUCER-REGISTRY-AND-INTEROPERABILITY.md","SUITE-PRODUCER-REGISTRY-AND-INTEROPERABILITY.md","OTHER","Review","Review","2754","d0169d572ab1057b9729ba55b6bd1cd01b9f5d6a227218bb7340afb43f05a2ca"
"Audit-Tool-","docs","Audit-Tool-/docs/SUPERADMIN_SCRIPT_REVIEW.md","SUPERADMIN_SCRIPT_REVIEW.md","OTHER","Review","Review","3469","8f925ed6ec13464bc9c6aa5106e690bc6f39c9857c1dc870564b5dfa80c1ac6b"
"Audit-Tool-","docs","Audit-Tool-/docs/SUPERADMIN-DIRECT-HOST-REMEDIATION-README.md","SUPERADMIN-DIRECT-HOST-REMEDIATION-README.md","OTHER","Review","Review","3719","d7e215d620574d7fe08bed5133f71c7ec9e49aa94dc1d4c7c9a8b8349cddbff1"
"Audit-Tool-","docs","Audit-Tool-/docs/SUPERADMIN-SECURITY-SETTINGS-REFERENCE.md","SUPERADMIN-SECURITY-SETTINGS-REFERENCE.md","CONFIG","Yes","Optional extract","27960","24f4522e93b1b0104068826a1e2d246dceae1380d2c6c08da551b79ba8bf3811"
"Audit-Tool-","docs","Audit-Tool-/docs/TARGET-HOST-REQUIREMENTS.md","TARGET-HOST-REQUIREMENTS.md","OTHER","Review","Review","18553","d4347e7bc7757e41578c100d1db97b52edfbce91c7dbd43fd15c2cb218a7ae7d"
"Audit-Tool-","docs","Audit-Tool-/docs/TARGETED-PATCH-BUNDLE-RUNBOOK.md","TARGETED-PATCH-BUNDLE-RUNBOOK.md","EXECUTION","Product-specific only","Central pattern","6763","e878e63806b7cbafe91e041acd7a63034eceb04da766861f0952b46774f5f9ef"
"Audit-Tool-","docs","Audit-Tool-/docs/templates/audittoolkit-licensing-copilot-instructions-template.md","audittoolkit-licensing-copilot-instructions-template.md","LEGAL","Stub/link if needed","Yes","5462","08d2c56974a9d6548ed5d2b9f21161f8486015fc081c5595d5d20adf351d1fe9"
"Audit-Tool-","docs","Audit-Tool-/docs/terraform-prometheus.md","terraform-prometheus.md","OTHER","Review","Review","13877","7db1aef34fc9760ec0416d921af837ca511fca433802e45135b0ab81921d6326"
"Audit-Tool-","docs","Audit-Tool-/docs/TESTING-ROADMAP.md","TESTING-ROADMAP.md","VALIDATION","Stub/link if needed","Yes","8083","a1f477de641ded6c9b107a69d7d3aa6b3f2c0534855cba6508c700de747cea4d"
"Audit-Tool-","docs","Audit-Tool-/docs/THREAT-MODEL.md","THREAT-MODEL.md","OTHER","Review","Review","16452","383f84c3e1976b08e6007e416f3b35bc7f6fb8605e7d365b73938fc2b310168f"
"Audit-Tool-","docs","Audit-Tool-/docs/TROUBLESHOOTING-GUIDE.md","TROUBLESHOOTING-GUIDE.md","USAGE","Yes","Optional summary","20908","be3835a5f9b1e2d7a5aef8f1f761ac7f529d4c01f8935003deee7ba0aa5d7579"
"Audit-Tool-","docs","Audit-Tool-/docs/UFW-FIREWALL-NETWORK-REFERENCE.md","UFW-FIREWALL-NETWORK-REFERENCE.md","OTHER","Review","Review","11190","cf3d4b9ff357ff992c300930e59a5f0bd23f03b34da62d6cf2af2fd8b95a4817"
"Audit-Tool-","docs","Audit-Tool-/docs/UPDATE-PATCH-MANAGEMENT.md","UPDATE-PATCH-MANAGEMENT.md","OTHER","Review","Review","18960","d495eec1906cdb192b448e3d569440ab9313d56ef9add42432c5e9befdf15e51"
"Audit-Tool-","docs","Audit-Tool-/docs/UPGRADE-AND-ROLLBACK-RUNBOOK.md","UPGRADE-AND-ROLLBACK-RUNBOOK.md","EXECUTION","Product-specific only","Central pattern","16583","8063f093b456d6743417e2d53967f892cb21ad76e792f47a9ddf46addf5b2500"
"Audit-Tool-","docs","Audit-Tool-/docs/VALIDATION.md","VALIDATION.md","VALIDATION","Stub/link if needed","Yes","11172","6f62b156053cca5dbd2eb36bf4810660cec322bd9931772f760fa1fa7f9fde74"
"Audit-Tool-","docs","Audit-Tool-/docs/VERSION-MANAGEMENT.md","VERSION-MANAGEMENT.md","OTHER","Review","Review","5987","7af4abae982925a66db135f7da761788cc74f3da638d1ad3c69b0e957cd3340e"
"Audit-Tool-","docs","Audit-Tool-/docs/WINDOWS-SETUP.md","WINDOWS-SETUP.md","INSTALL","Yes","Optional extract","3663","1cfc4dba39ebece083fbb45336c16a7fd3010413935fbad19cfd031a7afa6293"
"Audit-Tool-","docs","Audit-Tool-/docs/windows-to-linux-remote-audit.md","windows-to-linux-remote-audit.md","OTHER","Review","Review","2749","37aff7450f942c462419c0633cc29fe46e0f16b95376917f69aaf1682cad6469"
"Audit-Tool-","docs","Audit-Tool-/docs/WINRM-JEA-DEPLOYMENT-USER-GUIDE.md","WINRM-JEA-DEPLOYMENT-USER-GUIDE.md","INSTALL","Yes","Optional extract","6616","60cd7adb7498c19c2341a85870e90de6cb884157daefdb3262deb17e44a80db1"
"Audit-Tool-","docs","Audit-Tool-/docs/WINRM-LEGACY-JEA-OPERATIONS.md","WINRM-LEGACY-JEA-OPERATIONS.md","EXECUTION","Product-specific only","Central pattern","4513","1e664234ad611b83a4f66e90dabbf305318468a6a2028d46a0742817893ee734"
"Audit-Tool-","docs","Audit-Tool-/docs/workflow.md","workflow.md","OTHER","Review","Review","3017","177513e0df9cfd5c1e563395c86a70195dec0f52360bfc0300573a0582d7ef5f"
"Audit-Tool-","docs","Audit-Tool-/docs/YOUR-NEXT-STEPS.md","YOUR-NEXT-STEPS.md","OTHER","Review","Review","16819","788e5f9b9b81e11f3c665a6cd90a5eac8ce9d530c48360138ff7de899807ee35"
"Audit-Tool-","root-doc","Audit-Tool-/README.md","README.md","OTHER","Review","Review","37666","128e696851b9f718dff9f776c1eeb6a6d22d1fd339a49b9645d1400fc4fe019d"
"AuditToolkit-Control-Centre","docs","AuditToolkit-Control-Centre/docs/CUSTOMER-DEPLOYMENT-PACK.md","CUSTOMER-DEPLOYMENT-PACK.md","INSTALL","Yes","Optional extract","9406","e31dac847b758b2283fd64a7c20611b76ddb177bd67485a973545ed9fe2ccf4b"
